entity name,remitter_volume,remitter_value,beneficiary_volume,beneficiary_value,avg_remitter_ticket,avg_beneficiary_ticket,total_volume,avg_ticket,bank_segment
the begusarai central cooperative bank,0.00039,0.9349918,0.00043,0.3527572,2397.414871794872,820.3655813953488,0.00082,1608.8902265951103,Niche / Regional Bank
the belgaum industrial coop,0.01109,4.868147911,0.01012,2.432187483,438.9673499549144,240.33473152173912,0.02121,339.65104073832674,Niche / Regional Bank
the bellary dist cooperative central bank,42.8922,916.97186348,21.55454,645.09337214,21.37852251644821,29.928422139372962,64.44674,25.653472327910585,Universal Bank
the bellary district co op central bank,0.00925,8.671985787,0.01644,14.60699412,937.5119769729731,888.5032919708029,0.025689999999999998,913.007634471888,Niche / Regional Bank
the berhampore coop central bank,0.0006,1.5412539,0.00059,1.0896961,2568.7565000000004,1846.9425423728815,0.00119,2207.849521186441,Niche / Regional Bank
the berhampur coop urban bank,7e-05,0.114385752,1e-05,0.0171,1634.0821714285714,1710.0,7.999999999999999e-05,1672.0410857142856,Niche / Regional Bank
the bhabhar vibhag nagrik sahakari bank,0.0009699999999999999,1.27501055,0.00222,1.3973212,1314.4438659793816,629.4239639639638,0.00319,971.9339149716727,Niche / Regional Bank
the bhadgaon peoples coop bank,0.00017,0.139873,0.00067,0.3533846,822.7823529411764,527.4397014925373,0.00084,675.1110272168569,Niche / Regional Bank
the bhadran peoples co op bank ltd bhadran,0.00088,1.13343982,0.00091,0.8337376,1287.9997954545454,916.1951648351647,0.00179,1102.0974801448551,Niche / Regional Bank
the bhagalpur central coopertative,0.0,0.0,0.00042,0.8651296,,2059.832380952381,0.00042,,Niche / Regional Bank
the bhagyalakshmi mahila sahakari bank,13.54514,285.461999522,11.56128,369.08716882,21.07486519312462,31.924420896302138,25.10642,26.49964304471338,Universal Bank
the bhagyalakshmi mahila sahakari bank ltd nanded,0.0,0.0,0.07536,23.26372318,,308.70120992569,0.07536,,Niche / Regional Bank
the bhagyoday coop bank,0.10991,48.0565329,0.08454,62.70394187,437.23530979892644,741.7073795836291,0.19445,589.4713446912777,Universal Bank
the bhagyodaya cooperative bank,5.40598,109.70045077099999,2.3862,112.907543626,20.29242630771849,47.316881915178946,7.79218,33.80465411144872,Universal Bank
the bhandara dist central co operative bank,0.0295,37.01257171,0.05674,46.2812656,1254.6634477966104,815.6726401127952,0.08624,1035.1680439547029,Universal Bank
the bharat co operative bank mumbai,1153.84224,14003.4333959,443.91382,11078.6446441,12.136350109612906,24.95674643357578,1597.75606,18.546548271594343,Universal Bank
the bharat coop bank mumbai,1.23535,741.1571558,1.80731,1060.704606,599.9572232970414,586.8968832131732,3.0426599999999997,593.4270532551072,Universal Bank
the bharath coop,0.00327,5.130786441,0.007,7.8346452,1569.0478412844036,1119.2350285714285,0.01027,1344.1414349279162,Niche / Regional Bank
the bharatpur central cooperative bank,0.00147,1.0884748,0.00191,3.0739857,740.4590476190476,1609.4165968586387,0.00338,1174.9378222388432,Niche / Regional Bank
the bharatpur urban cooperative bank,0.00052,0.4202024,0.001,1.1431296,808.0815384615385,1143.1296,0.00152,975.6055692307692,Niche / Regional Bank
the bharuch district central coop bank,24.562250000000002,352.24173834,8.71965,253.506844462,14.34077653065171,29.073052755787216,33.2819,21.706914643219463,Universal Bank
the bhiwani central coop bank,0.00684,4.228751332,0.00333,3.110662365,618.2384988304094,934.1328423423423,0.01017,776.1856705863759,Niche / Regional Bank
the bhuj commercial coop bank,4.47644,137.094199194,4.17447,199.91019184499999,30.62572025850899,47.888759973122326,8.65091,39.25724011581566,Universal Bank
the bhuj mercentile coop bank,4.53685,97.151664461,2.5536,93.65830550000001,21.413902699229638,36.67696800595239,7.090450000000001,29.045435352591014,Universal Bank
the bhupathi raju coop credit bank,0.0,0.0,0.00062,0.5241179,,845.3514516129032,0.00062,,Niche / Regional Bank
the bicholim urban cooperative bank,11.31361,102.33484492,3.38732,79.884339598,9.045286599060777,23.583346007463128,14.70093,16.314316303261954,Universal Bank
the bihar awami cooperative bank,0.0,0.0,0.00151,1.03834,,687.6423841059602,0.00151,,Niche / Regional Bank
the bihar state cooperative bank,0.00235,4.088700668,0.00705,6.655384345,1739.8726246808512,944.0261482269503,0.0094,1341.9493864539008,Niche / Regional Bank
the bijapur mahalaxmi urban co op,0.0,0.0,0.00105,0.5824962,,554.7582857142858,0.00105,,Niche / Regional Bank
the bijnor urban cooperative bank,0.0,0.0,0.00442,2.5361044,,573.7792760180995,0.00442,,Niche / Regional Bank
the bishnupur town,0.00045,0.333974809,0.00077,0.7340591,742.1662422222222,953.3235064935064,0.00122,847.7448743578643,Niche / Regional Bank
the bkomarapalayam coop urban bank,0.0,0.0,9e-05,0.0946201,,1051.3344444444444,9e-05,,Niche / Regional Bank
the bodeli urban co op bank ltd bodeli,0.00183,1.8626785,0.00187,1.0309063,1017.8571038251365,551.2867914438503,0.0037,784.5719476344934,Niche / Regional Bank
the boudh cooperative central bank,8e-05,0.3569505,6e-05,0.1035109,4461.881249999999,1725.1816666666666,0.00014000000000000001,3093.531458333333,Niche / Regional Bank
the buldana district central co op bank ltdbuldan,0.0,0.0,5e-05,0.1630398,,3260.7960000000003,5e-05,,Niche / Regional Bank
the burdwan central co op bank,25.75533,415.90090748,13.13219,341.419307944,16.148149042547697,25.998657340778653,38.88752,21.073403191663175,Universal Bank
the business co operative bank,17.57972,308.92156694,9.32074,269.57168444,17.57261019743204,28.921704117913382,26.90046,23.24715715767271,Universal Bank
the cardamom merchants cooperative bank,0.0,0.0,0.00222,0.5020095,,226.13040540540538,0.00222,,Niche / Regional Bank
the central co operative bank,0.00698,9.707700873,0.01598,17.819091788,1390.7880906876792,1115.0870956195245,0.02296,1252.937593153602,Niche / Regional Bank
the central cooperative bank ltd bikaner,0.00481,5.316960049,0.00888,7.2777023,1105.3970995841996,819.5610698198197,0.01369,962.4790847020097,Niche / Regional Bank
the chamba urban cooperative bank,43.47038,785.301709354,28.118009999999998,765.214439916,18.065213815798252,27.21438821296386,71.58839,22.639801014381057,Universal Bank
the chanasma commercial cooperative bank,0.00091,2.017089212,0.00114,1.2749932,2216.5815516483517,1118.4150877192983,0.0020499999999999997,1667.498319683825,Niche / Regional Bank
the chanasma nagrik sahakari bank,0.00436,2.864264018,0.00822,6.089572131,656.9412885321101,740.8238602189781,0.012580000000000001,698.8825743755441,Niche / Regional Bank
the chandgad urban coop bank,0.00013,0.24134,0.00044,0.4426777,1856.4615384615386,1006.0856818181818,0.00057,1431.2736101398602,Niche / Regional Bank
the chandigarh state coop bank,6.907220000000001,102.36674352200001,3.62315,90.65648945,14.820252362310741,25.021456315636946,10.530370000000001,19.920854338973843,Universal Bank
the chandrapur districtcentral coop bank,0.023,50.67219501,0.06943,90.19175636,2203.138913478261,1299.0314901339477,0.09243000000000001,1751.0852018061046,Universal Bank
the chandwad merchants co op bank,0.0035,2.8084975,0.01046,4.427938244,802.4278571428572,423.32105583173995,0.01396,612.8744564872986,Niche / Regional Bank
the chandwad merchants cooperative bank,1.4989,19.050964646,0.79407,32.534443691999996,12.709963737407433,40.97175776946616,2.29297,26.840860753436797,Universal Bank
the changanacherry coop urban bank,0.0,0.0,0.0001,0.0205298,,205.298,0.0001,,Niche / Regional Bank
the charada nagarik sahakari bank ltd charada,0.00079,0.8369157,0.0004,0.4655999,1059.3869620253165,1163.99975,0.00119,1111.6933560126581,Niche / Regional Bank
the chembur nagrik sahakari bank,47.60326,560.13928581,24.96042,537.1240714200001,11.766826175560247,21.51903178792665,72.56368,16.64292898174345,Universal Bank
the chennai central cooperative bank,46.80075,554.74814198,27.51183,702.66048518,11.853402818971919,25.54030339603,74.31258,18.69685310750096,Universal Bank
the cherplacheri urban cooperative bank,0.0,0.0,0.00245,1.5323923,,625.4662448979592,0.00245,,Niche / Regional Bank
the chhapi nagrik sahakri bank,0.00062,0.6215607,0.00432,1.669154354,1002.5172580645161,386.3783226851852,0.00494,694.4477903748507,Niche / Regional Bank
the chikhli urban coop,0.04149,32.06597627,0.0651,30.45480798,772.8603583996144,467.8157907834101,0.10659,620.3380745915122,Universal Bank
the chikhli urban coop bank,14.26758,316.75489757,7.79201,244.98943298999998,22.201024810794824,31.441108647191157,22.05959,26.82106672899299,Universal Bank
the chikmagalur district central coop bank,0.11979999999999999,2.5675935,0.04751,3.6874831,21.43233305509182,77.6148831824879,0.16731,49.52360811878986,Retail Bank
the chikmagalur district co op central bank,0.00234,4.611939272,0.00682,6.6241495,1970.9142188034186,971.282917888563,0.00916,1471.0985683459908,Niche / Regional Bank
the chiplun urban co op bank ltdchiplun,0.01104,5.442096691,0.02106,6.490864317,492.94354085144926,308.2081821937322,0.0321,400.57586152259074,Niche / Regional Bank
the chiplun urban cooperative bank,11.89816,145.723230143,6.3992,126.572841856,12.247543329640884,19.779478974871857,18.29736,16.01351115225637,Universal Bank
the chitnavispura sahakari bank,1.47089,30.311111366,1.11524,29.128451501,20.607327105357978,26.118549819769736,2.58613,23.362938462563857,Universal Bank
the chitradurga district cooperative central,0.00132,2.309597476,0.0043,3.8078304,1749.6950575757576,885.5419534883721,0.00562,1317.6185055320648,Niche / Regional Bank
the chittoor district coop central bank,36.56506,526.4411247200001,18.51474,529.61165827,14.39738167310542,28.60486608345567,55.079800000000006,21.501123878280545,Universal Bank
the chittorgarh kendriya sahakari bank,0.00295,3.236880965,0.00616,5.51091275,1097.2477847457628,894.6286931818182,0.00911,995.9382389637906,Niche / Regional Bank
the chopda peoples coop bank ltdchopda,0.00214,2.287769272,0.00894,5.1245494,1069.051061682243,573.2158165548099,0.01108,821.1334391185264,Niche / Regional Bank
the churu central cooperative bank,0.0,0.0,0.00162,1.173883436,,724.6194049382716,0.00162,,Niche / Regional Bank
the citizens coop bank ltd jammu,0.01037,4.04712831,0.03368,12.15062079,390.2727396335583,360.7666505344418,0.044050000000000006,375.51969508400003,Niche / Regional Bank
the city cooperative bank,24.93829,582.28343675,16.33445,558.52207502,23.348972072664164,34.192891405587574,41.27274,28.77093173912587,Universal Bank
the co operative urban bank ltd kottarakara,0.0,0.0,0.00012,0.2396067,,1996.7225,0.00012,,Niche / Regional Bank
the coastal urban coop bank,0.0,0.0,0.00238,0.7380339,,310.09827731092435,0.00238,,Niche / Regional Bank
the coastal urban cooperative bank ltd kollam,0.03361,0.511642,0.02372,1.90585,15.222909848259448,80.34780775716695,0.057330000000000006,47.7853588027132,Retail Bank
the coimbatore city cooperative bank,0.00075,1.1869379,0.00131,0.757191,1582.5838666666666,578.0083969465649,0.00206,1080.2961318066157,Niche / Regional Bank
the coimbatore dist central coop bank,0.00924,11.33043107,0.02568,38.98954296,1226.2371287878786,1518.2843831775701,0.03492,1372.2607559827243,Corporate Bank
the coimbatore district central coop,53.00209,452.652946407,24.43554,445.06645090300003,8.540284853050133,18.21389872714088,77.43763,13.377091790095506,Universal Bank
the commercial co operative bank ltd kolhapur,13.0399,196.492047648,6.43974,190.53120468,15.068524118129742,29.586785286362495,19.47964,22.327654702246118,Universal Bank
the commercial cooperative bank,1.8372000000000002,38.271021467,1.38016,79.675412612,20.83116779174831,57.72911301008579,3.21736,39.28014040091705,Universal Bank
the coop bank of mehsana,5.30363,125.04923596500001,2.49224,117.149690293,23.57804672743008,47.005782064728926,7.79587,35.291914396079505,Universal Bank
the coop bank of rajkot naranpura,0.16522,155.2084057,0.25271,188.0576828,939.4044649558164,744.163993510348,0.41793,841.7842292330822,Universal Bank
the cooperative bank of rajkot,11.32901,226.382510319,5.2741,261.754766244,19.982550136243148,49.63022434993648,16.60311,34.806387243089816,Universal Bank
the cooperative city bank,0.00334,1.6456454,0.01273,5.8375944,492.70820359281436,458.5698664571878,0.01607,475.6390350250011,Niche / Regional Bank
the cosmos coop bank,2.18479,1335.365383,2.18879,1627.903952,611.209948324553,743.7460660913107,4.3735800000000005,677.4780072079318,Universal Bank
the cosmos cooperative bank,1776.88505,19912.282529199998,1078.65748,23912.7629328,11.20628626438159,22.16900487520839,2855.54253,16.68764556979499,Universal Bank
the cuddalore district central coop bank,0.00364,6.078885733,0.01071,13.46592321,1670.023553021978,1257.3224285714284,0.014350000000000002,1463.6729907967033,Niche / Regional Bank
the dahod mercantile co operative bank,0.03009,20.31151668,0.01893,10.29259636,675.025479561316,543.7187723190702,0.049019999999999994,609.3721259401932,Universal Bank
the dahod mercantile coop bank,12.57983,229.418777573,9.03905,244.991279765,18.23703321690357,27.103653565916773,21.618879999999997,22.67034339141017,Universal Bank
the dausa kendriya sahakari bank,0.0,0.0,0.00074,1.8379202,,2483.675945945946,0.00074,,Niche / Regional Bank
the davangere harihar urban sahakara bank niyamith,8.3045,163.440084786,6.66923,144.03087643199999,19.680906109458725,21.596327676808265,14.97373,20.638616893133495,Universal Bank
the davangere urban co op bank,1.95718,35.312400083,1.12965,39.585898491,18.042489746982906,35.042622485725666,3.08683,26.542556116354284,Universal Bank
the davangere urban co operative bank,0.02029,19.79862989,0.03396,23.5266986,975.7826461310991,692.7767550058893,0.05424999999999999,834.2797005684943,Universal Bank
the deccan cooperative urban bank,0.00036,0.1565751,0.0007,0.0920489,434.9308333333333,131.49842857142858,0.00106,283.21463095238096,Niche / Regional Bank
the dhanbad central coop bank,0.00295,8.843822467,0.00405,4.8935909,2997.9059210169494,1208.2940493827161,0.006999999999999999,2103.0999851998326,Niche / Regional Bank
the dharmaj peoples co op bank,0.00179,1.522754612,0.00268,1.37602472,850.7009005586592,513.4420597014926,0.00447,682.0714801300759,Niche / Regional Bank
the dhinoj nagrik sahkari bank,0.0,0.0,1e-05,0.0005,,50.0,1e-05,,Niche / Regional Bank
the dhrangadhra peoples cooperative bank,0.00293,1.83742839,0.00498,1.699291551,627.1086655290102,341.2232030120482,0.00791,484.1659342705292,Niche / Regional Bank
the dhule and nandurbar district central coop,0.0032,3.621015756,0.00325,2.9338308,1131.56742375,902.7171692307693,0.00645,1017.1422964903846,Niche / Regional Bank
the dindigul urban coop bank,0.0,0.0,9e-05,0.0522,,580.0,9e-05,,Niche / Regional Bank
the dist coop central bank mahabubnagar,0.00117,1.5361063,0.00082,1.364020915,1312.9113675213673,1663.4401402439025,0.00199,1488.175753882635,Niche / Regional Bank
the district central co op bank ltd khammam,28.23067,495.5214205,13.90268,499.51037198,17.552591578591652,35.92907065256483,42.13335,26.740831115578242,Universal Bank
the district co op central bank ltd kakinada,0.00104,2.340970818,0.00161,2.1946875,2250.9334788461542,1363.1599378881988,0.00265,1807.0467083671765,Niche / Regional Bank
the district co op central bank ltd kurnool,0.00079,0.900813124,0.0005,0.281541584,1140.2697772151898,563.083168,0.00129,851.6764726075949,Niche / Regional Bank
the district co op central bank ltd srikakulam,0.00047,2.887415853,0.00035,0.175485299,6143.437985106383,501.3865685714286,0.00082,3322.412276838906,Niche / Regional Bank
the district co op central bank ltd vizianagaram,0.00069,0.9083312,0.00134,0.2755524,1316.4220289855073,205.63611940298506,0.00203,761.0290741942462,Niche / Regional Bank
the district cooperative central bank,20.77842,353.942346259,11.049140000000001,295.32632631,17.03413186657118,26.72844459478294,31.827560000000002,21.881288230677058,Universal Bank
the district cooperative central bank ltdmedak,92.69937999999999,1404.251179209,44.01751,1133.517205975,15.148441976731668,25.751506752085703,136.71688999999998,20.449974364408686,Universal Bank
the eastern railway employees coop bank,0.0,0.0,0.0034,4.956188,,1457.7023529411765,0.0034,,Niche / Regional Bank
the eenadu coopurban bank,32.61857,476.22889785,17.462229999999998,443.72815383,14.599931813381152,25.41073813768345,50.080799999999996,20.0053349755323,Universal Bank
the eluri coop urban,0.0,0.0,0.00436,3.134488192,,718.9193100917431,0.00436,,Niche / Regional Bank
the eluru cooperative urban bank,0.34533,6.937708300000001,0.18586999999999998,9.5321395,20.090082819332235,51.283905417765105,0.5312,35.68699411854867,Retail Bank
the erode dist central coop bank,0.00541,8.538627728,0.0181,19.99410222,1578.3045707948245,1104.6465314917125,0.023510000000000003,1341.4755511432686,Niche / Regional Bank
